Date,Close,High,Low,Open,Volume
2005-03-31,45.6448,46.056,45.6264,46.056,221700
2005-04-01,45.5773,46.1174,45.5773,45.7798,164300
2005-04-04,45.5221,46.056,45.3687,46.056,197500
2005-04-05,46.3321,46.3935,46.0867,46.1051,291500
2005-04-06,46.5285,46.8231,46.4671,46.5776,243300
2005-04-07,46.9765,47.136,46.7065,46.9335,235300
2005-04-08,46.4917,46.6881,46.3321,46.5162,250700
2005-04-11,46.2278,46.4487,46.0192,46.4303,266000
2005-04-12,46.2953,46.3935,45.6142,46.0192,287300
2005-04-13,45.7553,46.0867,45.7185,45.9578,263100
2005-04-14,45.2582,45.7798,45.2091,45.5957,437000
2005-04-15,44.5955,45.0128,44.5341,45.0128,327700
2005-04-18,44.2764,44.4911,44.2764,44.2764,254400
2005-04-19,44.5832,44.6445,44.2763,44.3438,233500
2005-04-20,44.1229,44.4604,44.0125,44.4604,459200
2005-04-21,44.6691,44.6752,43.9634,44.1229,350900
2005-04-22,44.4604,44.7673,44.2825,44.6691,193200
2005-04-25,45.1539,45.2091,44.8102,44.9084,170100
2005-04-26,44.6875,44.8777,44.5464,44.798,258600
2005-04-27,44.798,44.8777,44.3193,44.6261,126600
2005-04-28,44.1782,44.4911,43.902,44.4298,197000
2005-04-29,44.62,44.7182,44.3991,44.6139,241000
2005-05-02,44.4604,44.6875,44.4236,44.6445,225200
2005-05-03,44.8593,44.8593,44.2825,44.4911,330900
2005-05-04,45.7123,45.8719,45.2153,45.2582,303800
2005-05-05,45.43,45.8719,45.2337,45.8719,255100
2005-05-06,45.6141,46.1787,45.2705,46.056,391800
2005-05-09,45.473,45.8412,45.3319,45.8412,401000
2005-05-10,45.0434,45.4116,44.89,45.4116,229000
2005-05-11,45.0312,45.1784,44.89,45.0741,211100
2005-05-12,44.0922,44.4727,44.0861,44.4666,226600
2005-05-13,43.8897,44.307,43.6504,44.0922,214700
2005-05-16,44.2027,44.2395,43.5706,43.767,225900
2005-05-17,44.4666,44.6077,44.1781,44.3561,306500
2005-05-18,44.5095,44.5832,43.8959,43.9204,540500
2005-05-19,44.6077,44.7059,44.4789,44.5525,569900
2005-05-20,44.4052,44.4543,44.2457,44.3684,451100
2005-05-23,44.8839,45.0557,44.6568,44.6691,225700
2005-05-24,45.0005,45.2091,44.9268,45.0987,348400
2005-05-25,44.8471,45.1907,44.6568,45.1907,133600
2005-05-26,44.4236,44.4543,43.9818,44.3009,277900
2005-05-27,44.4236,44.5218,44.3377,44.4359,220600
2005-05-31,44.0063,44.215,43.945,44.1536,290200
2005-06-01,44.2334,44.4789,44.0002,44.1536,370000
2005-06-02,44.5341,44.5832,44.2027,44.5832,233100
2005-06-03,44.0922,44.4236,44.0431,44.3684,180900
2005-06-06,44.2457,44.3193,44.0922,44.2457,148600
2005-06-07,44.3438,44.4911,44.08,44.1843,557400
2005-06-08,44.1107,44.4359,44.0002,44.2764,286700
2005-06-09,43.7977,44.0002,43.632,43.7977,345500
2005-06-10,43.6749,43.8713,43.6074,43.8038,271500
2005-06-13,43.8038,43.9572,43.7118,43.8406,220600
2005-06-14,43.8222,44.0309,43.5399,43.5706,257700
2005-06-15,44.0125,44.0125,43.632,43.9695,183200
2005-06-16,44.1475,44.2457,43.9388,44.1843,252700
2005-06-17,44.6875,44.7182,44.442,44.4604,285500
2005-06-20,44.1904,44.3684,44.0493,44.3623,271200
2005-06-21,44.4543,44.6016,44.3193,44.3807,207300
2005-06-22,44.4973,44.8532,44.3132,44.7734,236100
2005-06-23,44.0309,44.6445,44.0125,44.6445,384800
2005-06-24,44.0002,44.2886,43.8775,44.2825,253300
2005-06-27,43.6013,43.8775,43.5584,43.7056,372800
2005-06-28,43.8161,43.9879,43.5645,43.5706,201900
2005-06-29,43.9081,44.0922,43.7486,43.8284,396200
2005-06-30,43.8713,44.3438,43.8468,44.0616,367800
2005-07-01,44.2764,44.4605,44.1413,44.2089,252500
2005-07-05,44.7427,44.8532,44.4727,44.5709,204200
2005-07-06,45.0618,45.4914,45.0618,45.1232,440900
2005-07-07,44.9146,45.0373,44.5525,45.0312,192200
2005-07-08,45.16,45.2521,44.8041,44.9452,255800
2005-07-11,45.3134,45.3994,45.16,45.16,275700
2005-07-12,45.7798,46.0069,45.5957,45.6755,286300
2005-07-13,45.4607,45.565,45.3748,45.5221,364500
2005-07-14,45.8412,46.0008,45.5957,45.7737,401400
2005-07-15,46.0192,46.0253,45.5651,45.7798,330000
2005-07-18,45.8719,46.1235,45.8473,46.056,253100
2005-07-19,45.7307,45.9026,45.5712,45.7491,252300
2005-07-20,45.9394,46.0253,45.3073,45.7614,257500
2005-07-21,46.4242,46.6758,46.1542,46.639,377700
2005-07-22,46.3505,46.4856,46.2094,46.4242,385100
2005-07-25,45.6632,45.921,45.4976,45.921,393100
2005-07-26,45.6878,45.8289,45.4239,45.8289,178100
2005-07-27,46.2094,46.2646,45.9701,46.2646,193500
2005-07-28,46.5285,46.639,46.1358,46.283,220300
2005-07-29,46.5531,46.8231,46.3505,46.8231,243000
2005-08-01,46.817,47.0624,46.6267,47.0072,180700
2005-08-02,47.222,47.222,46.7617,46.8108,242600
2005-08-03,46.8599,47.1729,46.6635,47.1729,356200
2005-08-04,46.7188,46.7924,46.3505,46.7924,322900
2005-08-05,46.0744,46.1787,45.8964,46.1787,700100
2005-08-08,45.9885,46.3874,45.9394,46.3015,280500
2005-08-09,46.4181,46.5162,46.3015,46.3996,197700
2005-08-10,48.1241,48.4186,47.8663,47.8663,557700
2005-08-11,48.885,48.885,48.4861,48.4861,285800
2005-08-12,49.0937,49.2471,48.7868,49.0814,362700
2005-08-15,48.8543,48.928,48.4923,48.6027,200200
2005-08-16,48.2161,48.8482,48.21,48.8482,120700
2005-08-17,48.8727,49.0262,48.5107,48.5107,267600
2005-08-18,48.8605,48.9402,48.7684,48.8298,301800
2005-08-19,48.6027,48.7071,48.5414,48.5721,147000
2005-08-22,49.7073,49.7503,49.4925,49.511,280800
2005-08-23,49.738,49.8607,49.511,49.7994,188100
2005-08-24,49.7994,50.2596,49.7073,49.7441,371700
2005-08-25,50.769,50.8242,50.3885,50.3885,401400
2005-08-26,50.321,50.8365,50.2842,50.6708,348500
2005-08-29,49.9037,50.051,48.2345,48.2345,222100
2005-08-30,50.0142,50.1983,49.646,50.1369,219600
2005-08-31,50.3087,50.3824,49.6889,49.8546,213000
2005-09-01,49.9467,50.051,49.738,49.8914,321300
2005-09-02,50.3578,50.4805,50.1798,50.3271,231500
2005-09-06,51.4563,51.487,50.9347,50.9347,289800
2005-09-07,51.4133,51.5483,51.2108,51.5483,240700
2005-09-08,51.3029,51.5177,51.1188,51.3642,571600
2005-09-09,52.2541,52.2847,51.5483,51.6158,347800
2005-09-12,52.2295,52.432,52.1436,52.2847,369600
2005-09-13,52.3829,52.7143,52.2357,52.7143,381000
2005-09-14,52.1804,52.4504,52.162,52.3952,460800
2005-09-15,52.7757,52.9291,52.6284,52.7511,207700
2005-09-16,53.2359,53.3525,52.8862,53.1009,215100
2005-09-19,52.6039,53.2359,52.567,53.2359,245500
2005-09-20,53.7085,54.0276,53.5857,54.003,633800
2005-09-21,53.3218,53.6348,53.0948,53.328,646000
2005-09-22,53.3587,53.3893,52.8984,52.9905,296500
2005-09-23,53.1684,53.4569,53.0825,53.3648,246500
2005-09-26,54.8806,54.9235,54.5737,54.6167,338600
2005-09-27,54.6362,54.797,53.9494,54.2588,548400
2005-09-28,56.4737,56.684,56.2386,56.2386,448900
2005-09-29,58.1318,58.3607,57.5378,57.8472,452400
2005-09-30,57.1481,57.5378,56.981,57.0986,512100
2005-10-03,57.5193,57.8472,57.3522,57.5007,356900
2005-10-04,57.3089,57.8472,57.1604,57.5997,355200
2005-10-05,56.3005,57.0429,56.1582,57.0119,504800
2005-10-06,55.1064,55.7684,53.8257,55.3106,542100
2005-10-07,56.0406,56.0406,55.5024,55.5024,165400
2005-10-10,55.459,56.152,55.2239,56.152,390200
2005-10-11,56.8387,57.0738,56.5727,57.0738,353400
2005-10-12,56.3809,56.684,56.1148,56.3685,412200
2005-10-13,56.4551,56.8201,56.1767,56.8201,341800
2005-10-14,56.9872,57.1542,56.5974,56.684,230400
2005-10-17,56.8325,57.3399,56.517,57.012,264600
2005-10-18,56.4984,56.6964,56.2571,56.6964,259500
2005-10-19,55.5642,55.8055,55.2178,55.7869,769900
2005-10-20,54.1474,55.0321,53.9742,54.7847,733800
2005-10-21,54.0051,54.432,53.2318,54.432,561400
2005-10-24,55.0136,55.0878,54.2093,54.2588,344800
2005-10-25,55.1373,55.3786,54.9393,55.1435,201400
2005-10-26,55.9602,56.2633,55.7808,55.8365,291500
2005-10-27,55.8488,56.4428,55.6199,56.4366,274700
2005-10-28,56.4551,56.5294,55.8921,56.053,246800
2005-10-31,57.4203,57.6616,56.9315,57.0553,233900
2005-11-01,57.7049,57.9585,57.2656,57.2656,279600
2005-11-02,57.476,57.643,56.7459,56.7459,339700
2005-11-03,57.6245,58.0513,57.4265,57.6306,223100
2005-11-04,57.0738,57.1975,56.616,56.7768,421500
2005-11-07,56.8263,56.9191,56.5046,56.5789,394400
2005-11-08,56.3685,56.5603,56.22,56.4366,406600
2005-11-09,56.0159,56.4118,56.0159,56.4118,248800
2005-11-10,56.2386,56.4613,55.8921,56.2139,356300
2005-11-11,56.3128,56.6284,56.1087,56.1767,261400
2005-11-14,55.855,55.9726,55.7374,55.7374,326800
2005-11-15,55.7498,56.0406,55.5581,55.7127,252500
2005-11-16,56.9191,56.9625,56.7645,56.7645,263100
2005-11-17,59.1217,59.2578,58.4659,58.6638,407300
2005-11-18,61.0396,61.1757,60.6375,60.9406,533400
2005-11-21,61.4974,61.6521,61.0953,61.4355,388000
2005-11-22,61.4603,61.4603,60.7983,61.4479,482400
2005-11-23,62.3636,62.3636,61.4974,61.4974,444700
2005-11-25,60.8045,61.0334,60.6808,60.6869,512700
2005-11-28,62.1223,62.345,61.6088,61.6954,462800
2005-11-29,61.7449,62.1099,61.6645,61.8686,499800
2005-11-30,59.8579,60.359,59.8579,60.1982,533000
2005-12-01,61.1015,61.2067,60.5199,60.557,465600
2005-12-02,60.5199,60.8045,60.39,60.8045,372400
2005-12-05,60.5199,60.7055,60.2972,60.5261,300500
2005-12-06,60.2662,60.6313,59.9074,59.9569,431200
2005-12-07,59.7837,59.9631,59.5548,59.8889,463400
2005-12-08,59.7094,60.1363,59.4248,59.6042,307000
2005-12-09,59.9816,60.2415,59.7342,59.7465,307900
2005-12-12,60.0806,60.2601,59.926,60.0064,277300
2005-12-13,61.052,61.1943,60.5075,60.9035,235500
2005-12-14,60.7736,60.9344,60.458,60.7859,264500
2005-12-15,60.1054,60.2353,60.0126,60.2291,880500
2005-12-16,60.8045,60.9282,60.6993,60.8478,166800
2005-12-19,60.7921,61.2438,60.7736,61.0953,182600
2005-12-20,61.8439,62.0047,60.7736,61.2499,691400
2005-12-21,63.6752,63.7742,61.9738,62.178,1083100
2005-12-22,63.5824,63.7495,63.3844,63.6505,306700
2005-12-23,64.1454,64.1454,63.5824,63.5886,210400
2005-12-27,63.106,63.2235,62.5677,62.908,1099100
2005-12-28,63.4587,63.8422,63.3968,63.403,767300
2005-12-29,64.1206,64.3124,63.9041,64.0278,236500
2005-12-30,64.727,64.9002,64.1887,64.3434,413200
2006-01-03,66.1066,66.1066,64.9683,65.457,652800
2006-01-04,65.9458,66.119,65.0301,65.3951,477600
2006-01-05,65.6303,65.6921,65.3518,65.4508,465300
2006-01-06,66.3727,66.4222,65.6612,65.7045,422600
2006-01-09,66.9419,66.9728,66.5088,66.6201,478700
2006-01-10,65.3023,65.7849,64.7208,64.8074,834500
2006-01-11,65.9829,66.1623,65.3951,65.5808,612500
2006-01-12,65.2405,65.9272,65.0672,65.8592,563600
2006-01-13,64.5166,64.6898,64.2382,64.6342,370300
2006-01-17,63.2174,63.4772,62.7348,63.106,823900
2006-01-18,62.5183,62.7348,61.8253,61.8996,644400
2006-01-19,64.3248,64.4857,63.4154,63.4772,636800
2006-01-20,63.4525,64.7084,63.3535,64.5043,784800
2006-01-23,63.9784,64.3248,63.7432,63.8979,421700
2006-01-24,64.3743,64.4733,63.9536,63.9784,333300
2006-01-25,62.8647,63.205,62.7472,62.9823,786100
2006-01-26,63.601,63.7061,63.1988,63.7061,313100
2006-01-27,63.3782,63.8484,63.0194,63.5329,372400
2006-01-30,63.7247,63.9103,63.1988,63.3535,354500
2006-01-31,64.164,64.4671,63.7309,63.9103,267300
2006-02-01,64.2196,64.3248,63.7433,64.034,361000
2006-02-02,63.1679,63.8423,62.8895,63.7371,397100
2006-02-03,63.502,63.9412,63.2483,63.2483,322600
2006-02-06,63.669,64.0155,63.5082,63.7247,162500
2006-02-07,64.5228,65.6983,64.4795,64.9621,494900
2006-02-08,64.2815,64.3434,63.0936,63.5391,616600
2006-02-09,63.4215,63.9969,63.2792,63.8484,531400
2006-02-10,63.9041,64.1825,63.4154,63.6938,467900
2006-02-13,64.3186,64.5847,64.2506,64.3867,265200
2006-02-14,66.1128,66.1747,65.0796,65.2096,379800
2006-02-15,65.6736,65.8901,65.4013,65.6674,312700
2006-02-16,66.5707,66.5954,65.853,66.2799,221300
2006-02-17,67.1522,67.3316,66.6387,66.7872,315200
2006-02-21,66.8057,66.9419,66.5706,66.9109,282400
2006-02-22,66.0324,66.1376,65.4446,65.7045,422000
2006-02-23,66.6696,67.146,66.5521,66.8181,250700
2006-02-24,67.2512,67.3131,66.6573,66.7315,280600
2006-02-27,66.7872,67.0471,66.6944,66.8058,318200
2006-02-28,66.119,66.6078,66.0138,66.5768,278500
2006-03-01,66.2242,66.3417,65.921,66.0757,297100
2006-03-02,66.0943,66.2428,65.7664,66.2056,335900
2006-03-03,65.4075,65.6736,64.9621,64.9682,670100
2006-03-06,65.092,65.6426,64.8136,65.4446,478600
2006-03-07,65.092,65.5622,64.9683,65.1167,363500
2006-03-08,65.5498,65.7416,64.9126,65.1106,240100
2006-03-09,65.5807,66.1871,65.4756,65.9891,169300
2006-03-10,66.0015,66.0819,65.3333,65.4261,167200
2006-03-13,66.1376,66.2551,65.9086,66.0757,261300
2006-03-14,66.8429,67.0037,66.1561,66.2737,268100
2006-03-15,67.0594,67.344,66.7563,67.1275,200100
2006-03-16,66.7748,66.9171,66.5088,66.6263,316800
2006-03-17,66.9419,67.0842,66.7996,67.0594,266500
2006-03-20,67.5049,68.0555,67.4492,68.0431,286800
2006-03-21,67.4987,67.7771,67.1584,67.6843,364500
2006-03-22,67.4182,67.4182,67.0037,67.0656,362800
2006-03-23,66.3232,66.8924,65.9334,66.8243,235500
2006-03-24,66.9295,66.9357,66.2737,66.385,156900
2006-03-27,67.5915,67.641,67.3749,67.4492,202800
2006-03-28,67.1003,67.8992,66.8569,67.7119,205600
2006-03-29,68.1862,68.2611,67.4373,67.6558,201800
2006-03-30,68.7417,68.8228,68.1363,68.3298,301200
2006-03-31,67.9616,68.1363,67.8055,68.0552,217800
2006-04-03,68.8664,69.0662,68.492,68.648,308300
2006-04-04,68.8977,69.0662,68.8041,68.8977,198400
2006-04-05,70.2956,70.539,69.4094,69.709,338700
2006-04-06,71.7372,72.0742,71.2192,71.7684,408500
2006-04-07,71.2067,72.0742,71.2067,72.0742,411500
2006-04-10,71.7185,72.0056,71.4439,71.9868,166000
2006-04-11,71.4626,72.0992,71.1818,72.0992,187600
2006-04-12,70.8448,71.0819,70.7262,70.9883,229200
2006-04-13,70.5952,70.6576,70.0897,70.2082,148900
2006-04-17,70.3143,70.8011,70.1521,70.6264,193800
2006-04-18,71.6498,71.7247,70.7262,70.8573,155900
2006-04-19,70.8822,70.9696,70.3517,70.7012,350300
2006-04-20,71.4251,71.9431,71.1443,71.1443,168100
2006-04-21,73.3348,73.7342,73.1164,73.2287,360900
2006-04-24,72.6483,72.8418,72.3176,72.6608,366600
2006-04-25,72.38,73.0103,72.2552,72.9853,262700
2006-04-26,72.5797,72.7856,72.3176,72.3862,335400
2006-04-27,72.6858,73.1102,72.199,72.561,254300
2006-04-28,73.0977,73.4409,72.9229,73.2974,138800
2006-05-01,73.2537,74.2647,73.2412,74.2647,178900
2006-05-02,75.5316,76.0745,74.5767,75.1946,355800
2006-05-03,75.5503,75.7562,75.388,75.6689,220100
2006-05-04,75.906,76.4115,75.725,76.0246,271200
2006-05-05,77.0543,77.3851,76.0932,76.449,351700
2006-05-08,75.7375,76.1931,75.6751,76.1369,318000
2006-05-09,76.0183,76.1494,75.5004,75.7375,310200
2006-05-10,75.4192,76.9482,75.388,76.917,444600
2006-05-11,72.8106,73.8341,72.7045,73.7966,622600
2006-05-12,69.7089,72.1491,69.0973,72.1428,1177300
2006-05-15,70.3892,70.489,69.8088,70.202,688900
2006-05-16,70.3018,70.5577,70.1146,70.4266,334000
2006-05-17,68.5232,70.9821,67.8742,70.9571,829500
2006-05-18,69.0225,69.7027,68.5669,69.1598,535000
2006-05-19,68.5919,68.8103,67.4686,68.5295,455400
2006-05-22,67.169,67.6682,66.1517,67.0754,594700
2006-05-23,67.4498,68.4608,67.1815,67.2376,423000
2006-05-24,68.2361,68.4983,67.2439,68.492,350700
2006-05-25,68.0053,68.0177,67.3375,67.5559,358400
2006-05-26,68.7791,69.0662,68.1862,68.5295,270500
2006-05-30,67.2876,68.517,67.2751,68.517,235200
2006-05-31,67.013,67.325,66.3515,66.5886,401000
2006-06-01,67.7993,67.8492,66.4638,66.5511,435400
2006-06-02,68.3672,68.985,68.2174,68.7229,273700
2006-06-05,66.5324,67.6557,66.4638,67.6495,242000
2006-06-06,65.9083,66.5324,64.8849,66.5324,570100
2006-06-07,65.1283,65.8896,65.0347,65.2094,397400
2006-06-08,63.3372,63.3934,61.4151,62.8691,979200
2006-06-09,62.7506,63.6555,62.4947,63.6555,435000
2006-06-12,62.2139,63.6243,62.1702,62.9128,322000
2006-06-13,59.6052,60.8783,59.4118,60.4727,647300
2006-06-14,61.259,61.3838,60.4539,60.4539,1558900
2006-06-15,62.9003,63.1812,61.6272,61.7645,579400
2006-06-16,62.8254,63.3434,62.6445,63.3434,294400
2006-06-19,62.7817,63.5618,62.6382,63.4433,258600
2006-06-20,62.8067,63.4121,62.788,63.4121,168300
2006-06-21,63.1999,63.6243,62.5571,62.6569,224500
2006-06-22,62.944,63.8864,62.8941,63.8864,230800
2006-06-23,62.2139,62.5009,61.9767,62.3324,285800
2006-06-26,62.7131,62.7505,62.2388,62.5072,169200
2006-06-27,61.3152,62.4947,61.3089,62.4884,233200
2006-06-28,61.5773,61.777,61.3464,61.6896,254200
2006-06-29,63.799,63.799,61.9018,62.0641,293200
2006-06-30,65.2718,65.4965,64.7913,65.3717,325300
2006-07-03,65.5527,65.6463,64.7289,64.7289,249800
2006-07-05,63.8801,64.4043,63.4121,64.3919,348900
2006-07-06,64.448,64.7289,64.1485,64.3669,282000
2006-07-07,65.1407,65.7461,65.0409,65.2156,236500
2006-07-10,65.8335,66.2953,65.6338,66.158,244600
2006-07-11,65.9708,66.0644,64.966,65.5277,227400
2006-07-12,63.9862,64.7538,63.7491,64.5229,752600
2006-07-13,61.8457,63.668,61.802,63.668,750900
2006-07-14,61.1342,61.3214,60.6287,61.1592,346100
2006-07-17,60.6287,60.9282,60.3541,60.5413,202100
2006-07-18,59.8049,60.3728,58.9874,60.067,418500
2006-07-19,61.5586,61.9393,59.911,60.0233,302200
2006-07-20,61.6834,62.7942,61.4712,62.1702,677600
2006-07-21,61.6459,61.9018,61.3651,61.6834,309200
2006-07-24,62.7506,62.9752,62.2825,62.4073,203000
2006-07-25,64.0299,64.4168,63.4745,63.6554,261200
2006-07-26,63.5057,64.2795,63.0314,64.2795,293500
2006-07-27,64.3419,65.0284,63.9675,64.5292,212500
2006-07-28,65.9021,65.9957,64.9161,64.9785,308300
2006-07-31,65.665,66.2142,65.6151,66.2142,157600
2006-08-01,64.5916,64.9535,64.1984,64.9535,205700
2006-08-02,65.5963,65.9208,65.0596,65.8085,392900
2006-08-03,66.7571,67.1877,65.8397,66.0644,393600
2006-08-04,67.4872,68.9476,66.9942,68.648,605200
2006-08-07,65.9396,66.5886,65.6775,65.9021,383100
2006-08-08,66.8445,67.9616,66.5574,67.3999,327500
2006-08-09,67.9616,68.4733,67.8367,68.336,453000
2006-08-10,68.2549,68.4733,67.8742,68.4608,240800
2006-08-11,67.0691,67.5622,66.7945,67.4561,167900
2006-08-14,67.4311,68.1987,67.3,67.9303,140100
2006-08-15,68.5794,68.7417,67.9928,67.9928,329900
2006-08-16,69.6216,69.8338,69.1098,69.2784,235200
2006-08-17,70.1271,70.8011,69.6965,69.815,355500
2006-08-18,69.7402,70.2082,69.166,70.2082,173100
2006-08-21,68.7354,68.9726,68.648,68.854,156600
2006-08-22,68.9289,69.2472,68.6231,69.2472,118800
2006-08-23,68.7791,69.6278,68.4421,69.2097,231500
2006-08-24,67.5933,68.4982,67.2439,68.4982,228600
2006-08-25,66.2266,66.9942,65.5401,66.4638,514800
2006-08-28,66.8632,67.0442,66.0893,66.0893,179400
2006-08-29,67.4186,67.6121,66.676,67.6121,292100
2006-08-30,67.1191,67.2314,66.8507,67.0255,177900
2006-08-31,67.6121,67.7369,67.2876,67.5559,154500
2006-09-01,67.6994,67.8679,67.1752,67.5871,357600
2006-09-05,68.1113,68.2049,67.7993,68.1238,131600
2006-09-06,66.988,67.6183,66.963,67.3999,191000
2006-09-07,66.2516,66.651,65.9333,66.651,249300
2006-09-08,66.3764,66.7634,66.2204,66.7634,202800
2006-09-11,65.3155,65.5901,64.7663,65.5339,920500
2006-09-12,66.2017,66.4014,65.5277,65.7461,338200
2006-09-13,66.3015,66.6011,65.7523,65.9271,349500
2006-09-14,66.5574,66.7633,65.9895,66.6885,280900
2006-09-15,66.2516,66.988,66.0581,66.495,287500
2006-09-18,66.4014,66.4825,66.0644,66.3452,224000
2006-09-19,66.3764,66.7446,66.0581,66.5012,320700
2006-09-20,66.9568,67.0941,66.5012,66.988,285000
2006-09-21,67.4186,67.999,67.1628,67.999,259300
2006-09-22,66.7821,67.2813,66.5075,67.2751,156900
2006-09-25,67.6994,67.8555,66.8445,67.2376,174500
2006-09-26,67.5247,67.5934,66.9069,67.0567,287400
2006-09-27,68.3173,68.569,68.0657,68.0657,232200
2006-09-28,68.6445,68.7262,68.2104,68.4432,147200
2006-09-29,68.5061,68.7137,68.2607,68.7137,221100
2006-10-02,69.5126,69.8963,68.9904,69.0093,473200
2006-10-03,69.846,70.1102,69.1729,69.2672,539200
2006-10-04,71.4816,71.6892,70.2674,70.3933,989600
2006-10-05,72.5762,72.9725,72.2176,72.9725,439000
2006-10-06,71.8464,72.054,71.513,72.054,223100
2006-10-09,71.3369,71.7332,71.0664,71.7332,195900
2006-10-10,72.3434,72.5007,71.7143,72.0289,227800
2006-10-11,72.8278,73.0354,72.3497,72.3686,339800
2006-10-12,73.5575,73.6582,72.8278,72.8278,219300
2006-10-13,73.0983,73.1926,72.5824,72.8781,315100
2006-10-16,72.9914,73.0543,72.6894,72.8152,304600
2006-10-17,71.5445,71.8401,71.3432,71.8401,421000
2006-10-18,71.8087,72.2742,71.5445,72.0289,212800
2006-10-19,72.2239,72.3308,71.8716,72.1232,209500
2006-10-20,72.7208,73.0605,72.4,73.0039,280700
2006-10-23,73.8658,74.0042,73.0354,73.2115,347400
2006-10-24,74.3816,74.5829,73.8343,74.0356,307400
2006-10-25,75.0044,75.1931,74.5514,74.8094,250100
2006-10-26,75.5014,75.7152,74.9352,75.1554,232600
2006-10-27,74.8786,75.602,74.7339,75.5014,298000
2006-10-30,74.5766,74.8345,74.1048,74.6458,267800
2006-10-31,74.2306,74.52,74.0419,74.218,427400
2006-11-01,73.9476,74.9226,73.828,74.7024,397500
2006-11-02,74.3879,74.5703,73.9413,74.1426,284800
2006-11-03,74.0167,74.6206,73.7966,74.6206,297200
2006-11-06,75.3189,75.6712,74.5452,74.6395,426200
2006-11-07,76.25,77.376,76.0864,77.3445,718100
2006-11-08,77.6654,77.722,76.5834,76.7469,471400
2006-11-09,76.9923,77.6654,76.8413,77.6654,442700
2006-11-10,76.6337,76.9168,76.1304,76.9168,803000
2006-11-13,76.0424,76.2185,75.6649,76.0109,446200
2006-11-14,78.5209,78.6467,77.7346,78.5398,1052000
2006-11-15,77.9107,78.4014,77.6905,78.0176,546800
2006-11-16,77.1118,77.6905,77.0552,77.6905,470900
2006-11-17,77.3005,77.5332,77.0614,77.376,474400
2006-11-20,74.6521,75.7719,74.2306,74.2306,1160100
2006-11-21,74.3753,74.4571,74.1677,74.3124,448100
2006-11-22,75.2938,75.4888,74.9981,75.3252,389200
2006-11-24,74.6143,74.8974,74.2998,74.8282,499700
2006-11-27,73.8784,76.055,73.8406,74.6521,1053900
2006-11-28,73.8784,73.9853,73.4317,73.8532,580700
2006-11-29,75.1176,75.3315,74.7213,75.0044,574000
2006-11-30,75.5202,75.948,75.2057,75.9291,760900
2006-12-01,75.4888,75.9228,75.0107,75.7027,671500
2006-12-04,76.2311,76.3066,75.3818,75.4888,477600
2006-12-05,76.1178,76.1304,75.4825,75.8033,391200
2006-12-06,76.3066,76.445,75.9606,76.1115,472000
2006-12-07,76.5267,76.9923,76.338,76.9923,322900
2006-12-08,76.7406,77.2753,76.6777,76.6777,515800
2006-12-11,77.1684,77.1872,76.7909,77.1872,428000
2006-12-12,77.7597,77.7723,77.0552,77.376,499000
2006-12-13,78.1623,78.4203,77.8918,78.3825,529700
2006-12-14,79.0745,79.301,78.4957,78.7159,337300
2006-12-15,79.1122,79.389,78.848,79.2632,276100
2006-12-18,79.3261,79.8671,79.106,79.4268,221500
2006-12-19,79.7036,79.8797,78.8795,79.2632,259200
2006-12-20,80.6598,80.7541,80.3075,80.3955,306400
2006-12-21,81.8235,82.2136,81.5467,81.7543,577200
2006-12-22,82.981,83.2138,82.2828,82.8804,348600
2006-12-26,82.7923,83.3459,82.4778,82.5658,508100
2006-12-27,84.4594,84.4657,83.6164,83.8932,570600
2006-12-28,84.4594,84.8242,84.1134,84.4719,513700
2006-12-29,84.4908,84.9815,83.9435,84.4153,314400
2007-01-03,85.1136,85.8936,84.5789,85.0821,758600
2007-01-04,86.6674,86.7932,85.3275,85.9628,842700
2007-01-05,84.1196,84.214,83.3836,83.8554,1068400
2007-01-08,84.2769,84.7613,84.17,84.6733,511600
2007-01-09,83.1383,83.629,82.5596,83.1446,645700
2007-01-10,81.4209,81.6914,80.6535,81.1504,726200
2007-01-11,81.012,82.05,80.4018,80.5213,803900
2007-01-12,82.3394,82.3394,81.6474,81.6977,498500
2007-01-16,82.5407,83.3459,82.2513,82.7168,641200
2007-01-17,82.4715,82.9684,82.2702,82.8112,641100
2007-01-18,83.088,83.6353,82.6791,83.1635,554200
2007-01-19,83.2452,83.3522,82.8741,82.9999,396500
2007-01-22,82.5407,83.2075,82.0437,83.2075,524800
2007-01-23,83.088,83.5095,82.6602,83.1006,386000
2007-01-24,85.2709,85.3023,84.2832,84.5978,653200
2007-01-25,82.8489,84.0379,82.5344,83.5409,794100
2007-01-26,82.7483,83.1635,82.289,83.0376,716400
2007-01-29,82.8489,83.3522,82.6728,82.9433,450300
2007-01-30,83.4843,83.6353,83.132,83.2264,425300
2007-01-31,82.8993,83.2075,82.094,82.3457,546600
2007-02-01,83.8429,84.0253,83.3836,83.6667,376100
2007-02-02,82.5784,82.8301,82.2136,82.8175,466700
2007-02-05,82.0689,82.3394,81.7795,81.7795,447400
2007-02-06,84.1071,84.5474,83.2012,83.975,571500
2007-02-07,83.629,83.8554,83.1446,83.7296,383900
2007-02-08,83.1006,83.2956,82.7168,83.2956,444500
2007-02-09,83.0754,84.1008,82.8615,83.9687,601600
2007-02-12,82.9055,83.4465,82.6287,83.3333,282200
2007-02-13,84.8368,84.8431,84.3272,84.3272,485800
